stop_id,stop_code,stop_name,stop_lat,stop_lon,total_trip_events,num_unique_routes,service_id
14894,15087,Queens Quay East at Freeland St,43.6424,-79.3732,111,1,3
14899,15092,Runnymede Station,43.6518,-79.4755,75,1,3
1490,6504,Lambton Ave at Guestville Ave,43.6829,-79.4894,64,1,3
1491,5829,Mt Pleasant Rd at Lawrence Cres,43.7241,-79.3965,50,1,3
1492,5390,Lawrence Ave West at Marlee Ave West Side,43.7156,-79.4471,203,3,3
14921,15114,University of Toronto Scarborough,43.7845,-79.1848,67,1,3
14923,15116,University of Toronto Scarborough,43.7844,-79.1857,348,3,3
14927,15096,Opposite 3671 Dundas St West,43.6658,-79.4964,88,2,3
1493,3233,Yonge St at Irwin Ave,43.6668,-79.3854,124,2,3
14935,15128,Dockside Dr at Queens Quay East,43.6448,-79.3654,181,2,3
14936,15129,Queens Quay East at Lower Jarvis St West Side,43.6438,-79.3695,110,1,3
14937,15130,Sentinel Rd at Cook Rd,43.7671,-79.5013,180,3,3
14938,15132,Coxwell Ave at Lower Gerrard St East South Side,43.6725,-79.3192,136,2,3
14939,15135,Guildwood Pkwy at Galloway Rd,43.7496,-79.1896,130,1,3
1494,8149,St Clair Ave West at Avenue Rd East Side,43.6867,-79.4009,181,2,3
14949,15145,The Queensway at South Kingsway,43.6358,-79.4729,52,1,3
1495,7020,Royal York Rd at Castlebar Rd South Side,43.6323,-79.5052,195,3,3
14950,15146,The Queensway at South Kingsway,43.6362,-79.4729,91,2,3
14951,15147,Huntingwood Dr at Fairglen Ave West Side,43.781,-79.3232,30,1,3
14954,12934,Bayview Ave at Brenham Cres,43.7962,-79.3946,42,1,3
14955,15136,Wilson Ave at Agate Rd,43.7257,-79.4856,323,4,3
14956,15149,Pape Ave at Gamble Ave,43.6905,-79.3493,131,2,3
14957,15144,Jetliner Rd at Airport Rd South Side,43.6853,-79.6073,218,5,3
14959,15151,Bay St at Lake Shore Blvd W,43.6431,-79.3778,110,1,3
1496,4586,Roselawn Ave at Chaplin Cres,43.7056,-79.4242,79,2,3
14963,15152,Jane St at John St,43.7066,-79.5047,144,2,3
14964,15153,Jane St at John St,43.7067,-79.5049,144,2,3
14968,15155,Humber Loop at The Queensway,43.6311,-79.479,210,1,3
1497,864,Cosburn Ave at Todmorden Lane,43.6902,-79.3452,119,2,3
14971,15159,Morningside Ave at Hwy 401 South Side - Wlkwy to Lampman Dr,43.795,-79.1967,134,1,3
14979,15163,Sheppard Ave East at Don Mills Rd,43.7749,-79.3472,14,1,3
1498,13664,Markham Rd at Highglen Ave,43.8515,-79.2547,31,1,3
1499,10673,Ormskirk Ave at Ripley Ave East Side,43.6393,-79.4758,38,1,3
1500,4854,Carlaw Ave at Dundas St East,43.6647,-79.3415,129,2,3
15003,15184,Lawrence Station,43.7252,-79.4023,196,1,3
15009,15187,Major Mackenzie Dr East at Stonebridge Dr,43.9022,-79.2992,35,1,3
15010,15188,Major Mackenzie Dr East at Stonebridge Dr,43.9017,-79.3,33,1,3
15016,15190,Exhibition Loop,43.6359,-79.4171,263,4,3
15017,15191,Lansdowne Ave at Seaforth Ave North Side,43.6431,-79.4375,118,1,3
